gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,ChargeDiff,ChargeDiffPerc,tenure_group,NumServices,HasInternet,ChurnFlag,gender_Male
Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.6,44.6,No,44.6,0.0,0.0,0-12,1,1,0,1
Male,0,0,0,4,1,0,DSL,0,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),63.75,226.2,No,56.55,-28.80000000000001,-0.12732095490716186,0-12,4,1,0,1
Female,0,1,1,66,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Bank transfer (automatic),109.25,7082.5,No,107.31060606060606,-128.0,-0.018072714436992588,48+,7,1,0,0
Female,0,0,0,12,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,84.6,1017.35,No,84.77916666666667,2.150000000000091,0.0021133336609820523,0-12,3,1,0,0
Female,0,0,0,24,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.45,527.35,No,21.972916666666666,36.55000000000007,0.06930880819190303,12-24,1,0,0,0
Male,0,0,0,26,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.75,2146.5,No,82.5576923076923,-83.0,-0.038667598416026086,24-48,3,1,0,1
Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.1,455.3,Yes,75.88333333333334,-91.2999999999999,-0.20052712497254535,0-12,3,1,1,0
Male,0,1,0,57,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Electronic check,107.95,5969.85,No,104.73421052631579,-183.30000000000018,-0.030704289052488783,48+,6,1,0,1
Male,0,1,0,14,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.1,1235.55,Yes,88.25357142857142,30.15000000000009,0.02440208813888559,12-24,3,1,1,1
Female,0,1,1,42,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,22.95,1014.25,No,24.148809523809526,50.35000000000002,0.04964259304905105,24-48,2,0,0,0
Male,0,0,0,25,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),94.7,2362.1,Yes,94.484,-5.400000000000091,-0.002286101350493244,24-48,4,1,1,1
Female,0,1,0,64,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.45,1225.65,No,19.15078125,-19.149999999999864,-0.015624362583119049,48+,1,0,0,0
Male,0,1,0,22,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.1,1873.7,Yes,85.16818181818182,1.5000000000002274,0.0008005550515024963,12-24,3,1,1,1
Male,0,0,0,19,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),19.7,386.5,No,20.342105263157894,12.199999999999989,0.03156532988357048,12-24,1,0,0,1
Female,0,1,1,61,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.15,6010.05,Yes,98.52540983606558,-38.100000000000364,-0.006339381535927382,48+,5,1,1,0
Male,0,1,0,22,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),87.0,1850.65,No,84.12045454545455,-63.34999999999991,-0.034231216059222386,12-24,3,1,0,1
Male,1,1,0,70,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.95,7101.5,Yes,101.45,-105.0,-0.014785608674223755,48+,6,1,1,1
Male,0,0,0,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),79.95,1043.4,No,86.95,84.0,0.08050603795284646,0-12,2,1,0,1
Female,0,1,0,31,1,0,DSL,1,0,0,1,0,1,One year,1,Electronic check,64.0,1910.75,No,61.63709677419355,-73.25,-0.03833573204239173,24-48,4,1,0,0
Female,0,0,0,11,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,64.9,716.1,No,65.10000000000001,2.199999999999932,0.003072196620583622,0-12,3,1,0,0
Male,0,1,1,68,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.75,1686.15,No,24.796323529411765,-64.84999999999991,-0.038460397947987966,48+,2,0,0,1
Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),90.15,6716.45,No,93.28402777777778,225.64999999999964,0.033596617260606365,48+,8,1,0,0
Male,1,0,0,67,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.1,7839.85,No,117.01268656716418,61.150000000000546,0.007799894130627569,48+,8,1,0,1
Female,0,0,0,60,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.95,6236.75,No,103.94583333333334,-60.25,-0.009660480218062291,48+,6,1,0,0
Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.05,45.05,Yes,45.05,0.0,0.0,0-12,1,1,1,1
Female,1,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.0,71.0,Yes,71.0,0.0,0.0,0-12,1,1,1,0
Male,0,1,1,58,0,0,DSL,1,1,1,0,1,0,One year,0,Mailed check,50.0,2919.85,No,50.342241379310344,19.84999999999991,0.0067982944329331675,48+,4,1,0,1
Female,1,1,1,47,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.55,3309.25,Yes,70.40957446808511,-6.599999999999909,-0.001994409609428091,24-48,1,1,1,0
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.7,79.7,Yes,79.7,0.0,0.0,0-12,2,1,1,0
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,20.45,No,20.45,0.0,0.0,0-12,1,0,0,1
Male,0,0,0,22,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,59.0,1254.7,Yes,57.03181818181818,-43.299999999999955,-0.03451024149199008,12-24,4,1,1,1
Female,0,0,0,48,1,0,DSL,1,0,1,1,0,0,One year,1,Credit card (automatic),60.35,2896.4,Yes,60.34166666666667,-0.40000000000009095,-0.0001381024720342808,24-48,4,1,1,0
Female,0,1,0,37,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.85,717.5,No,19.39189189189189,-16.950000000000045,-0.023623693379791005,24-48,1,0,0,0
Male,0,0,0,13,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,19.95,253.8,No,19.523076923076925,-5.5499999999999545,-0.021867612293144028,12-24,1,0,0,1
Male,0,0,0,43,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),26.45,1110.05,No,25.815116279069766,-27.299999999999955,-0.02459348677987474,24-48,2,0,0,1
Female,0,0,0,6,0,0,DSL,1,1,1,1,1,1,Two year,1,Mailed check,63.4,348.8,No,58.13333333333333,-31.599999999999966,-0.09059633027522926,0-12,6,1,0,0
Male,0,0,0,71,0,0,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),53.95,3888.65,No,54.76971830985916,58.19999999999982,0.014966633664639352,48+,5,1,0,1
Female,1,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.25,69.25,Yes,69.25,0.0,0.0,0-12,1,1,1,0
Female,0,1,1,72,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Electronic check,95.1,6843.15,No,95.04374999999999,-4.050000000000182,-0.0005918327086210564,48+,5,1,0,0
Female,1,0,0,6,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.1,450.9,No,75.14999999999999,6.300000000000011,0.013972055888223579,0-12,2,1,0,0
Male,0,1,1,12,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Mailed check,35.5,432.25,No,36.020833333333336,6.25,0.014459224985540775,0-12,2,1,0,1
Male,0,0,0,25,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.95,1767.35,Yes,70.694,-6.400000000000091,-0.0036212408408069093,24-48,1,1,1,1
Female,0,1,0,21,1,0,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,79.2,1742.45,No,82.97380952380952,79.25,0.04548193635398433,12-24,3,1,0,0
Female,0,1,1,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,48.8,297.35,No,49.55833333333334,4.550000000000068,0.015301832856902868,0-12,2,1,0,0
Male,0,1,0,20,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,89.0,1820.45,Yes,91.02250000000001,40.450000000000045,0.022219780823422804,12-24,3,1,1,1
Male,0,1,0,18,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.4,1742.95,Yes,96.83055555555556,-46.25,-0.026535471470782293,12-24,5,1,1,1
Female,0,0,0,43,1,0,DSL,0,1,0,1,0,0,One year,0,Electronic check,55.45,2444.25,No,56.843023255813954,59.90000000000009,0.024506494834816442,24-48,3,1,0,0
Female,0,1,1,35,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.4,949.8,No,27.137142857142855,60.799999999999955,0.06401347652137288,24-48,2,0,0,0
Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),73.5,73.5,Yes,73.5,0.0,0.0,0-12,2,1,1,0
Male,1,1,0,32,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,93.5,2970.8,No,92.8375,-21.199999999999818,-0.007136124949508488,24-48,5,1,0,1
Male,0,0,0,52,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),63.9,3334.95,No,64.13365384615385,12.150000000000091,0.0036432330319795176,48+,6,1,0,1
Male,0,0,0,32,1,0,DSL,0,0,0,0,1,1,One year,1,Bank transfer (automatic),64.85,2010.95,No,62.8421875,-64.24999999999977,-0.0319500733484173,24-48,3,1,0,1
Female,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.8,4684.3,No,65.05972222222222,90.70000000000073,0.0193625515018254,48+,6,1,0,0
Male,0,0,0,51,0,0,DSL,1,0,0,1,0,1,Month-to-month,1,Credit card (automatic),44.45,2181.55,No,42.77549019607844,-85.40000000000009,-0.03914647842130599,48+,3,1,0,1
Male,0,1,1,68,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.95,1303.25,No,19.165441176470587,-53.34999999999991,-0.04093612123537303,48+,1,0,0,1
Male,1,1,0,8,0,0,DSL,0,1,1,0,0,1,Month-to-month,1,Mailed check,43.35,371.4,No,46.425,24.599999999999966,0.06623586429725355,0-12,3,1,0,1
Male,0,1,0,49,0,0,DSL,0,1,0,0,1,1,Two year,0,Credit card (automatic),49.65,2409.9,No,49.18163265306123,-22.949999999999818,-0.009523216730984612,48+,3,1,0,1
Female,0,1,0,72,1,0,DSL,1,1,1,1,1,1,Two year,0,Mailed check,85.1,6155.4,No,85.49166666666666,28.199999999999818,0.004581343210839234,48+,7,1,0,0
Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.5,829.1,Yes,92.12222222222222,-30.399999999999977,-0.03666626462429137,0-12,4,1,1,1
Female,0,1,0,28,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Mailed check,92.35,2602.9,Yes,92.96071428571429,17.100000000000364,0.006569595451227616,24-48,4,1,1,0
Male,0,0,0,54,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Mailed check,89.8,4667.0,No,86.42592592592592,-182.19999999999982,-0.039040068566530924,48+,4,1,0,1
Male,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.55,824.75,Yes,74.97727272727273,4.7000000000000455,0.005698696574719667,0-12,2,1,1,1
Female,0,1,1,50,1,0,Fiber optic,0,0,1,1,1,1,One year,0,Mailed check,103.05,5153.5,No,103.07,1.0,0.00019404288347724848,48+,5,1,0,0
Female,0,1,0,69,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,116.0,8182.85,No,118.59202898550726,178.85000000000036,0.021856688073226365,48+,8,1,0,0
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,69.9,No,69.9,0.0,0.0,0-12,1,1,0,1
Male,0,1,1,68,1,0,Fiber optic,1,1,0,1,0,1,Two year,0,Bank transfer (automatic),95.1,6683.4,No,98.28529411764706,216.60000000000036,0.03240865427776287,48+,5,1,0,1
Male,0,0,1,40,0,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,40.25,1564.05,No,39.10125,-45.950000000000045,-0.029378856174674752,24-48,3,1,0,1
Male,0,1,1,31,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.75,755.6,No,24.374193548387098,-42.64999999999998,-0.056445209105346714,24-48,2,0,0,1
Female,1,0,1,33,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,3465.05,No,105.00151515151515,-11.499999999999545,-0.0033188554277714735,24-48,6,1,0,0
Male,1,1,0,55,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,113.6,6292.7,No,114.41272727272727,44.69999999999982,0.007103469099114819,48+,7,1,0,1
Male,0,1,1,68,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,1664.3,No,24.474999999999998,32.299999999999955,0.019407558733401404,48+,2,0,0,1
Female,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.4,198.1,No,16.508333333333333,-34.69999999999999,-0.17516405855628464,0-12,1,0,0,0
Male,0,1,0,71,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),86.1,6045.9,No,85.15352112676055,-67.19999999999982,-0.011114970475859643,48+,7,1,0,1
Male,0,0,0,40,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Mailed check,102.65,4108.15,No,102.70374999999999,2.149999999999636,0.000523349926365794,24-48,6,1,0,1
Female,0,1,1,64,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Electronic check,92.85,5980.75,No,93.44921875,38.350000000000364,0.006412239267650439,48+,5,1,0,0
Male,0,1,0,53,1,1,Fiber optic,0,1,0,1,0,1,One year,0,Bank transfer (automatic),97.75,5043.2,No,95.15471698113207,-137.55000000000018,-0.027274349619289377,48+,5,1,0,1
Male,1,0,0,12,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Mailed check,83.8,1029.75,Yes,85.8125,24.15000000000009,0.023452294246176345,0-12,4,1,1,1
Male,1,0,0,53,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,54.45,2854.55,Yes,53.859433962264156,-31.300000000000182,-0.010964950692753737,48+,4,1,1,1
Male,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Credit card (automatic),97.95,7114.25,No,98.80902777777777,61.849999999999454,0.008693818744069924,48+,6,1,0,1
Male,0,0,0,46,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.95,907.05,No,19.718478260869563,-10.649999999999977,-0.011741359351744642,24-48,1,0,0,1
Male,0,0,0,40,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.6,973.95,No,24.348750000000003,-10.049999999999955,-0.010318804866779562,24-48,2,0,0,1
Male,0,0,0,12,0,0,DSL,1,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),50.95,605.75,No,50.479166666666664,-5.650000000000091,-0.009327280231118599,0-12,4,1,0,1
Male,0,0,0,9,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.6,661.55,No,73.50555555555555,-18.850000000000023,-0.02849368906356288,0-12,2,1,0,1
Female,0,1,1,51,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.75,4116.9,No,80.7235294117647,-1.3500000000003638,-0.0003279166363041036,48+,3,1,0,0
Male,0,1,1,49,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494.65,No,91.72755102040816,65.04999999999927,0.014472762061561919,48+,4,1,0,1
Male,1,1,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.8,4259.3,Yes,103.88536585365854,167.50000000000045,0.039325710797549,24-48,5,1,1,1
Female,0,0,0,56,1,0,DSL,1,0,1,1,0,0,One year,1,Credit card (automatic),60.25,3282.75,No,58.620535714285715,-91.25,-0.02779681669332115,48+,4,1,0,0
Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.2,55.7,No,13.925,-25.099999999999994,-0.4506283662477557,0-12,1,0,0,1
Male,0,1,0,20,1,0,DSL,1,0,0,1,0,1,One year,1,Mailed check,64.15,1274.45,No,63.722500000000004,-8.549999999999955,-0.006708776334889525,12-24,4,1,0,1
Female,0,1,1,26,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.25,493.95,No,18.998076923076923,-32.55000000000001,-0.06589735803218952,24-48,1,0,0,0
Female,0,1,1,20,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.85,2239.65,Yes,111.9825,122.65000000000009,0.054763021007746784,12-24,6,1,1,0
Female,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,75.45,480.75,Yes,68.67857142857143,-47.39999999999998,-0.09859594383775347,0-12,2,1,1,0
Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,635.6,Yes,90.8,-21.34999999999991,-0.03359030837004391,0-12,4,1,1,1
Male,0,0,0,51,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.0,5038.15,No,98.78725490196078,-10.850000000000364,-0.002153568274068927,48+,5,1,0,1
Female,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,80.3,324.2,No,81.05,3.0,0.009253547193090685,0-12,3,1,0,0
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.55,19.55,No,19.55,0.0,0.0,0-12,1,0,0,0
Male,0,1,1,27,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Electronic check,100.75,2793.55,No,103.46481481481482,73.30000000000018,0.02623901487354806,24-48,6,1,0,1
Male,0,0,0,22,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.75,2095.0,Yes,95.22727272727273,-121.5,-0.05799522673031026,12-24,5,1,1,1
Male,0,0,0,12,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,53.75,648.65,No,54.05416666666667,3.6499999999999773,0.005627071610267443,0-12,3,1,0,1
Female,0,1,1,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,31.0,95.05,Yes,31.683333333333334,2.049999999999997,0.021567596002104127,0-12,1,1,1,0
Female,0,1,1,34,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),25.6,917.15,No,26.974999999999998,46.749999999999886,0.05097312326227977,24-48,2,0,0,0
Male,0,1,0,24,1,1,DSL,1,0,0,1,0,0,One year,1,Electronic check,58.35,1346.9,No,56.12083333333334,-53.5,-0.03972084044843715,12-24,4,1,0,1
Male,0,0,0,51,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),80.0,4242.35,Yes,83.18333333333334,162.35000000000036,0.038268883991184215,48+,3,1,1,1
Female,1,0,0,14,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,46.35,672.7,No,48.050000000000004,23.800000000000068,0.03537981269510936,12-24,2,1,0,0
Male,0,1,0,59,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Electronic check,113.75,6561.25,No,111.20762711864407,-150.0,-0.02286149742808154,48+,8,1,0,1
Male,0,0,0,3,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Electronic check,90.4,268.45,No,89.48333333333333,-2.750000000000057,-0.010243993294840964,0-12,4,1,0,1
Female,0,1,1,65,1,1,Fiber optic,1,0,1,1,1,1,Two year,0,Electronic check,109.3,7337.55,No,112.88538461538462,233.05000000000018,0.03176128271698321,48+,7,1,0,0
Male,1,0,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.25,331.9,Yes,66.38,-19.350000000000023,-0.058300692979813266,0-12,1,1,1,1
Female,0,1,1,59,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.3,5194.05,No,88.03474576271186,-133.64999999999964,-0.02573136569728817,48+,8,1,0,0
Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.25,4478.85,No,62.206250000000004,-219.14999999999964,-0.04892997086305628,48+,6,1,0,1
Female,0,1,1,62,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,100.15,6283.3,Yes,101.34354838709677,74.0,0.011777250807696591,48+,5,1,1,0
Male,0,0,0,28,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.5,2659.4,Yes,94.97857142857143,13.400000000000091,0.005038730540723506,24-48,5,1,1,1
Male,0,0,0,3,1,0,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,60.65,196.9,No,65.63333333333334,14.950000000000017,0.0759268664296598,0-12,3,1,0,1
Male,0,0,1,19,1,1,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.1,439.2,No,23.11578947368421,-18.700000000000045,-0.04257741347905293,12-24,2,0,0,1
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.5,19.5,No,19.5,0.0,0.0,0-12,1,0,0,1
Male,0,0,0,24,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Electronic check,85.95,2107.15,No,87.79791666666667,44.34999999999991,0.021047386280046463,12-24,4,1,0,1
Male,1,0,0,57,1,0,DSL,0,0,1,1,0,0,One year,1,Electronic check,53.5,3035.8,No,53.25964912280702,-13.699999999999818,-0.004512813755846834,48+,3,1,0,1
Female,0,0,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.45,1866.45,No,25.922916666666666,34.05000000000018,0.018243188941573674,48+,2,0,0,0
Male,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.5,1430.95,No,21.357462686567164,57.450000000000045,0.04014815332471438,48+,1,0,0,1
Male,0,1,1,52,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.85,1071.6,No,20.607692307692307,-12.600000000000136,-0.011758118701007967,48+,1,0,0,1
Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.9,6457.15,No,90.94577464788732,74.24999999999909,0.011498881085308393,48+,8,1,0,1
Female,0,1,0,26,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,26.0,684.05,No,26.309615384615384,8.049999999999955,0.011768145603391499,24-48,2,0,0,0
Female,0,0,0,35,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,113.2,3914.05,No,111.83,-47.94999999999982,-0.012250737726906866,24-48,8,1,0,0
Female,0,1,1,55,1,0,Fiber optic,0,0,0,0,0,0,Two year,1,Credit card (automatic),69.05,3842.6,No,69.86545454545454,44.84999999999991,0.011671784729089656,48+,1,1,0,0
Female,0,1,1,33,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,670.35,No,20.313636363636363,7.0499999999999545,0.010516894159767217,24-48,1,0,0,0
Male,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,109.65,7880.25,No,109.44791666666667,-14.550000000000182,-0.0018463881222042678,48+,7,1,0,1
Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.2,19.2,No,19.2,0.0,0.0,0-12,1,0,0,1
Male,0,0,0,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,33.9,298.45,Yes,29.845,-40.55000000000001,-0.13586865471603288,0-12,1,1,1,1
Female,1,1,0,37,1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,90.0,3371.75,No,91.12837837837837,41.75,0.012382294060947579,24-48,4,1,0,0
Male,0,0,0,12,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Mailed check,34.0,442.45,No,36.87083333333333,34.44999999999999,0.07786190530003388,0-12,2,1,0,1
Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.4,20.4,No,20.4,0.0,0.0,0-12,1,0,0,1
Male,0,1,0,62,0,0,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),38.6,2345.55,No,37.83145161290323,-47.65000000000009,-0.020315064696979423,48+,3,1,0,1
Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),25.25,25.25,No,25.25,0.0,0.0,0-12,0,1,0,0
Female,0,0,0,18,1,1,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,60.6,1156.35,No,64.24166666666666,65.54999999999995,0.056686989233363565,12-24,4,1,0,0
Male,1,1,0,69,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,89.95,6143.15,Yes,89.03115942028985,-63.400000000000546,-0.010320438211666743,48+,4,1,1,1
Male,0,0,0,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.75,144.8,No,72.4,-4.699999999999989,-0.03245856353591152,0-12,2,1,0,1
Male,0,1,1,19,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.6,414.95,No,21.839473684210525,23.549999999999955,0.05675382576213991,12-24,1,0,0,1
Male,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.45,1059.55,Yes,88.29583333333333,46.149999999999864,0.04355622670001403,0-12,3,1,1,1
Male,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,181.8,No,20.200000000000003,-1.799999999999983,-0.009900990099009807,0-12,1,0,0,1
Male,0,0,0,27,1,0,DSL,1,0,1,1,1,1,One year,0,Electronic check,81.7,2212.55,No,81.9462962962963,6.650000000000091,0.003005581794761741,24-48,6,1,0,1
Male,0,0,1,27,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,79.5,2180.55,Yes,80.76111111111112,34.05000000000018,0.015615326408475008,24-48,3,1,1,1
Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,89.15,89.15,Yes,89.15,0.0,0.0,0-12,3,1,1,1
Female,1,0,0,24,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,459.95,No,19.164583333333333,-27.250000000000057,-0.05924557017067085,12-24,1,0,0,0
Male,1,0,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,1036.75,Yes,74.05357142857143,-12.549999999999955,-0.012105136243067234,12-24,2,1,1,1
Female,1,0,0,32,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.4,2276.95,Yes,71.1546875,-103.85000000000036,-0.04560925799863869,24-48,2,1,1,0
Female,0,0,0,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,211.95,No,19.268181818181816,-8.050000000000011,-0.03798065581505077,0-12,1,0,0,0
Male,0,0,0,1,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.0,25.0,No,25.0,0.0,0.0,0-12,2,0,0,1
